pokemon_name,pokemon_url,generation,listing_name,listing_price,fmv,condition,seller,full_text
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$10.79,$10.79,,,,Market Price$10.79
Clefairy,https://www.phygitals.com/pokemon/35,1,$10.79,$10.79,,,,$10.79
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$10.19,$10.19,,,,Market Price$10.19
Clefairy,https://www.phygitals.com/pokemon/35,1,$10.19,$10.19,,,,$10.19
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$6.02,$6.02,,,,Market Price$6.02
Clefairy,https://www.phygitals.com/pokemon/35,1,$6.02,$6.02,,,,$6.02
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$3.12,$3.12,,,,Market Price$3.12
Clefairy,https://www.phygitals.com/pokemon/35,1,$3.12,$3.12,,,,$3.12
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$1.82,$1.82,,,,Market Price$1.82
Clefairy,https://www.phygitals.com/pokemon/35,1,$1.82,$1.82,,,,$1.82
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$1.81,$1.81,,,,Market Price$1.81
Clefairy,https://www.phygitals.com/pokemon/35,1,$1.81,$1.81,,,,$1.81
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.80,$0.80,,,,Market Price$0.80
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.80,$0.80,,,,$0.80
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.49,$0.49,,,,Market Price$0.49
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.49,$0.49,,,,$0.49
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.47,$0.47,,,,Market Price$0.47
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.47,$0.47,,,,$0.47
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.44,$0.44,,,,Market Price$0.44
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.44,$0.44,,,,$0.44
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.43,$0.43,,,,Market Price$0.43
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.43,$0.43,,,,$0.43
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.36,$0.36,,,,Market Price$0.36
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.36,$0.36,,,,$0.36
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.35,$0.35,,,,Market Price$0.35
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.35,$0.35,,,,$0.35
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.27,$0.27,,,,Market Price$0.27
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.27,$0.27,,,,$0.27
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.24,$0.24,,,,Market Price$0.24
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.24,$0.24,,,,$0.24
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.23,$0.23,,,,Market Price$0.23
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.23,$0.23,,,,$0.23
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.22,$0.22,,,,Market Price$0.22
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.22,$0.22,,,,$0.22
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.19,$0.19,,,,Market Price$0.19
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.19,$0.19,,,,$0.19
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.18,$0.18,,,,Market Price$0.18
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.18,$0.18,,,,$0.18
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.15,$0.15,,,,Market Price$0.15
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.15,$0.15,,,,$0.15
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.14,$0.14,,,,Market Price$0.14
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.14,$0.14,,,,$0.14
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.11,$0.11,,,,Market Price$0.11
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.11,$0.11,,,,$0.11
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.09,$0.09,,,,Market Price$0.09
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.09,$0.09,,,,$0.09
Clefairy,https://www.phygitals.com/pokemon/35,1,Market Price$0.08,$0.08,,,,Market Price$0.08
Clefairy,https://www.phygitals.com/pokemon/35,1,$0.08,$0.08,,,,$0.08
Clefable,https://www.phygitals.com/pokemon/36,1,Value,$317,,,,Value$317
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$150.00,$150.00,,,,Market Price$150.00
Clefable,https://www.phygitals.com/pokemon/36,1,$150.00,$150.00,,,,$150.00
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$75.18,$75.18,,,,Market Price$75.18
Clefable,https://www.phygitals.com/pokemon/36,1,$75.18,$75.18,,,,$75.18
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$57.90,$57.90,,,,Market Price$57.90
Clefable,https://www.phygitals.com/pokemon/36,1,$57.90,$57.90,,,,$57.90
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$13.97,$13.97,,,,Market Price$13.97
Clefable,https://www.phygitals.com/pokemon/36,1,$13.97,$13.97,,,,$13.97
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$5.52,$5.52,,,,Market Price$5.52
Clefable,https://www.phygitals.com/pokemon/36,1,$5.52,$5.52,,,,$5.52
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$3.27,$3.27,,,,Market Price$3.27
Clefable,https://www.phygitals.com/pokemon/36,1,$3.27,$3.27,,,,$3.27
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$2.80,$2.80,,,,Market Price$2.80
Clefable,https://www.phygitals.com/pokemon/36,1,$2.80,$2.80,,,,$2.80
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$1.69,$1.69,,,,Market Price$1.69
Clefable,https://www.phygitals.com/pokemon/36,1,$1.69,$1.69,,,,$1.69
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$1.08,$1.08,,,,Market Price$1.08
Clefable,https://www.phygitals.com/pokemon/36,1,$1.08,$1.08,,,,$1.08
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$0.97,$0.97,,,,Market Price$0.97
Clefable,https://www.phygitals.com/pokemon/36,1,$0.97,$0.97,,,,$0.97
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$0.83,$0.83,,,,Market Price$0.83
Clefable,https://www.phygitals.com/pokemon/36,1,$0.83,$0.83,,,,$0.83
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$0.51,$0.51,,,,Market Price$0.51
Clefable,https://www.phygitals.com/pokemon/36,1,$0.51,$0.51,,,,$0.51
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$0.49,$0.49,,,,Market Price$0.49
Clefable,https://www.phygitals.com/pokemon/36,1,$0.49,$0.49,,,,$0.49
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$0.35,$0.35,,,,Market Price$0.35
Clefable,https://www.phygitals.com/pokemon/36,1,$0.35,$0.35,,,,$0.35
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$0.31,$0.31,,,,Market Price$0.31
Clefable,https://www.phygitals.com/pokemon/36,1,$0.31,$0.31,,,,$0.31
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$0.26,$0.26,,,,Market Price$0.26
Clefable,https://www.phygitals.com/pokemon/36,1,$0.26,$0.26,,,,$0.26
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$0.21,$0.21,,,,Market Price$0.21
Clefable,https://www.phygitals.com/pokemon/36,1,$0.21,$0.21,,,,$0.21
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$0.19,$0.19,,,,Market Price$0.19
Clefable,https://www.phygitals.com/pokemon/36,1,$0.19,$0.19,,,,$0.19
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$0.16,$0.16,,,,Market Price$0.16
Clefable,https://www.phygitals.com/pokemon/36,1,$0.16,$0.16,,,,$0.16
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$0.12,$0.12,,,,Market Price$0.12
Clefable,https://www.phygitals.com/pokemon/36,1,$0.12,$0.12,,,,$0.12
Clefable,https://www.phygitals.com/pokemon/36,1,Market Price$0.08,$0.08,,,,Market Price$0.08
Clefable,https://www.phygitals.com/pokemon/36,1,$0.08,$0.08,,,,$0.08
Vulpix,https://www.phygitals.com/pokemon/37,1,Value,$206,,,,Value$206
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$126.06,$126.06,,,,Market Price$126.06
Vulpix,https://www.phygitals.com/pokemon/37,1,$126.06,$126.06,,,,$126.06
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$19.62,$19.62,,,,Market Price$19.62
Vulpix,https://www.phygitals.com/pokemon/37,1,$19.62,$19.62,,,,$19.62
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$16.05,$16.05,,,,Market Price$16.05
Vulpix,https://www.phygitals.com/pokemon/37,1,$16.05,$16.05,,,,$16.05
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$8.69,$8.69,,,,Market Price$8.69
Vulpix,https://www.phygitals.com/pokemon/37,1,$8.69,$8.69,,,,$8.69
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$7.16,$7.16,,,,Market Price$7.16
Vulpix,https://www.phygitals.com/pokemon/37,1,$7.16,$7.16,,,,$7.16
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$5.49,$5.49,,,,Market Price$5.49
Vulpix,https://www.phygitals.com/pokemon/37,1,$5.49,$5.49,,,,$5.49
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$5.47,$5.47,,,,Market Price$5.47
Vulpix,https://www.phygitals.com/pokemon/37,1,$5.47,$5.47,,,,$5.47
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$1.58,$1.58,,,,Market Price$1.58
Vulpix,https://www.phygitals.com/pokemon/37,1,$1.58,$1.58,,,,$1.58
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$1.51,$1.51,,,,Market Price$1.51
Vulpix,https://www.phygitals.com/pokemon/37,1,$1.51,$1.51,,,,$1.51
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$1.48,$1.48,,,,Market Price$1.48
Vulpix,https://www.phygitals.com/pokemon/37,1,$1.48,$1.48,,,,$1.48
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$1.03,$1.03,,,,Market Price$1.03
Vulpix,https://www.phygitals.com/pokemon/37,1,$1.03,$1.03,,,,$1.03
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.94,$0.94,,,,Market Price$0.94
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.94,$0.94,,,,$0.94
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.88,$0.88,,,,Market Price$0.88
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.88,$0.88,,,,$0.88
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.85,$0.85,,,,Market Price$0.85
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.85,$0.85,,,,$0.85
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.83,$0.83,,,,Market Price$0.83
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.83,$0.83,,,,$0.83
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.79,$0.79,,,,Market Price$0.79
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.79,$0.79,,,,$0.79
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.70,$0.70,,,,Market Price$0.70
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.70,$0.70,,,,$0.70
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.61,$0.61,,,,Market Price$0.61
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.61,$0.61,,,,$0.61
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.59,$0.59,,,,Market Price$0.59
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.59,$0.59,,,,$0.59
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.56,$0.56,,,,Market Price$0.56
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.56,$0.56,,,,$0.56
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.54,$0.54,,,,Market Price$0.54
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.54,$0.54,,,,$0.54
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.47,$0.47,,,,Market Price$0.47
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.47,$0.47,,,,$0.47
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.43,$0.43,,,,Market Price$0.43
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.43,$0.43,,,,$0.43
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.37,$0.37,,,,Market Price$0.37
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.37,$0.37,,,,$0.37
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.36,$0.36,,,,Market Price$0.36
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.36,$0.36,,,,$0.36
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.34,$0.34,,,,Market Price$0.34
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.34,$0.34,,,,$0.34
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.25,$0.25,,,,Market Price$0.25
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.25,$0.25,,,,$0.25
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.23,$0.23,,,,Market Price$0.23
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.23,$0.23,,,,$0.23
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.21,$0.21,,,,Market Price$0.21
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.21,$0.21,,,,$0.21
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.18,$0.18,,,,Market Price$0.18
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.18,$0.18,,,,$0.18
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.15,$0.15,,,,Market Price$0.15
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.15,$0.15,,,,$0.15
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.13,$0.13,,,,Market Price$0.13
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.13,$0.13,,,,$0.13
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.12,$0.12,,,,Market Price$0.12
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.12,$0.12,,,,$0.12
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.11,$0.11,,,,Market Price$0.11
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.11,$0.11,,,,$0.11
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.10,$0.10,,,,Market Price$0.10
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.10,$0.10,,,,$0.10
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.09,$0.09,,,,Market Price$0.09
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.09,$0.09,,,,$0.09
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.08,$0.08,,,,Market Price$0.08
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.08,$0.08,,,,$0.08
Vulpix,https://www.phygitals.com/pokemon/37,1,Market Price$0.07,$0.07,,,,Market Price$0.07
Vulpix,https://www.phygitals.com/pokemon/37,1,$0.07,$0.07,,,,$0.07
Ninetales,https://www.phygitals.com/pokemon/38,1,Value,"$1,247",,,,"Value$1,247"
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$242.24,$242.24,,,,Market Price$242.24
Ninetales,https://www.phygitals.com/pokemon/38,1,$242.24,$242.24,,,,$242.24
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$173.75,$173.75,,,,Market Price$173.75
Ninetales,https://www.phygitals.com/pokemon/38,1,$173.75,$173.75,,,,$173.75
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$107.84,$107.84,,,,Market Price$107.84
Ninetales,https://www.phygitals.com/pokemon/38,1,$107.84,$107.84,,,,$107.84
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$94.49,$94.49,,,,Market Price$94.49
Ninetales,https://www.phygitals.com/pokemon/38,1,$94.49,$94.49,,,,$94.49
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$74.99,$74.99,,,,Market Price$74.99
Ninetales,https://www.phygitals.com/pokemon/38,1,$74.99,$74.99,,,,$74.99
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$65.98,$65.98,,,,Market Price$65.98
Ninetales,https://www.phygitals.com/pokemon/38,1,$65.98,$65.98,,,,$65.98
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$59.99,$59.99,,,,Market Price$59.99
Ninetales,https://www.phygitals.com/pokemon/38,1,$59.99,$59.99,,,,$59.99
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$48.75,$48.75,,,,Market Price$48.75
Ninetales,https://www.phygitals.com/pokemon/38,1,$48.75,$48.75,,,,$48.75
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$42.98,$42.98,,,,Market Price$42.98
Ninetales,https://www.phygitals.com/pokemon/38,1,$42.98,$42.98,,,,$42.98
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$35.14,$35.14,,,,Market Price$35.14
Ninetales,https://www.phygitals.com/pokemon/38,1,$35.14,$35.14,,,,$35.14
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$29.34,$29.34,,,,Market Price$29.34
Ninetales,https://www.phygitals.com/pokemon/38,1,$29.34,$29.34,,,,$29.34
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$24.85,$24.85,,,,Market Price$24.85
Ninetales,https://www.phygitals.com/pokemon/38,1,$24.85,$24.85,,,,$24.85
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$23.78,$23.78,,,,Market Price$23.78
Ninetales,https://www.phygitals.com/pokemon/38,1,$23.78,$23.78,,,,$23.78
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$22.93,$22.93,,,,Market Price$22.93
Ninetales,https://www.phygitals.com/pokemon/38,1,$22.93,$22.93,,,,$22.93
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$22.69,$22.69,,,,Market Price$22.69
Ninetales,https://www.phygitals.com/pokemon/38,1,$22.69,$22.69,,,,$22.69
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$21.79,$21.79,,,,Market Price$21.79
Ninetales,https://www.phygitals.com/pokemon/38,1,$21.79,$21.79,,,,$21.79
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$19.21,$19.21,,,,Market Price$19.21
Ninetales,https://www.phygitals.com/pokemon/38,1,$19.21,$19.21,,,,$19.21
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$16.23,$16.23,,,,Market Price$16.23
Ninetales,https://www.phygitals.com/pokemon/38,1,$16.23,$16.23,,,,$16.23
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$15.03,$15.03,,,,Market Price$15.03
Ninetales,https://www.phygitals.com/pokemon/38,1,$15.03,$15.03,,,,$15.03
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$12.75,$12.75,,,,Market Price$12.75
Ninetales,https://www.phygitals.com/pokemon/38,1,$12.75,$12.75,,,,$12.75
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$10.70,$10.70,,,,Market Price$10.70
Ninetales,https://www.phygitals.com/pokemon/38,1,$10.70,$10.70,,,,$10.70
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$10.33,$10.33,,,,Market Price$10.33
Ninetales,https://www.phygitals.com/pokemon/38,1,$10.33,$10.33,,,,$10.33
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$9.44,$9.44,,,,Market Price$9.44
Ninetales,https://www.phygitals.com/pokemon/38,1,$9.44,$9.44,,,,$9.44
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$5.83,$5.83,,,,Market Price$5.83
Ninetales,https://www.phygitals.com/pokemon/38,1,$5.83,$5.83,,,,$5.83
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$5.24,$5.24,,,,Market Price$5.24
Ninetales,https://www.phygitals.com/pokemon/38,1,$5.24,$5.24,,,,$5.24
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$4.30,$4.30,,,,Market Price$4.30
Ninetales,https://www.phygitals.com/pokemon/38,1,$4.30,$4.30,,,,$4.30
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$4.10,$4.10,,,,Market Price$4.10
Ninetales,https://www.phygitals.com/pokemon/38,1,$4.10,$4.10,,,,$4.10
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$3.96,$3.96,,,,Market Price$3.96
Ninetales,https://www.phygitals.com/pokemon/38,1,$3.96,$3.96,,,,$3.96
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$3.90,$3.90,,,,Market Price$3.90
Ninetales,https://www.phygitals.com/pokemon/38,1,$3.90,$3.90,,,,$3.90
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$3.79,$3.79,,,,Market Price$3.79
Ninetales,https://www.phygitals.com/pokemon/38,1,$3.79,$3.79,,,,$3.79
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$3.71,$3.71,,,,Market Price$3.71
Ninetales,https://www.phygitals.com/pokemon/38,1,$3.71,$3.71,,,,$3.71
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$3.48,$3.48,,,,Market Price$3.48
Ninetales,https://www.phygitals.com/pokemon/38,1,$3.48,$3.48,,,,$3.48
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$3.44,$3.44,,,,Market Price$3.44
Ninetales,https://www.phygitals.com/pokemon/38,1,$3.44,$3.44,,,,$3.44
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$3.26,$3.26,,,,Market Price$3.26
Ninetales,https://www.phygitals.com/pokemon/38,1,$3.26,$3.26,,,,$3.26
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$3.17,$3.17,,,,Market Price$3.17
Ninetales,https://www.phygitals.com/pokemon/38,1,$3.17,$3.17,,,,$3.17
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$2.87,$2.87,,,,Market Price$2.87
Ninetales,https://www.phygitals.com/pokemon/38,1,$2.87,$2.87,,,,$2.87
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$2.64,$2.64,,,,Market Price$2.64
Ninetales,https://www.phygitals.com/pokemon/38,1,$2.64,$2.64,,,,$2.64
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$2.26,$2.26,,,,Market Price$2.26
Ninetales,https://www.phygitals.com/pokemon/38,1,$2.26,$2.26,,,,$2.26
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$0.85,$0.85,,,,Market Price$0.85
Ninetales,https://www.phygitals.com/pokemon/38,1,$0.85,$0.85,,,,$0.85
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$0.84,$0.84,,,,Market Price$0.84
Ninetales,https://www.phygitals.com/pokemon/38,1,$0.84,$0.84,,,,$0.84
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$0.79,$0.79,,,,Market Price$0.79
Ninetales,https://www.phygitals.com/pokemon/38,1,$0.79,$0.79,,,,$0.79
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$0.76,$0.76,,,,Market Price$0.76
Ninetales,https://www.phygitals.com/pokemon/38,1,$0.76,$0.76,,,,$0.76
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$0.73,$0.73,,,,Market Price$0.73
Ninetales,https://www.phygitals.com/pokemon/38,1,$0.73,$0.73,,,,$0.73
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$0.50,$0.50,,,,Market Price$0.50
Ninetales,https://www.phygitals.com/pokemon/38,1,$0.50,$0.50,,,,$0.50
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$0.29,$0.29,,,,Market Price$0.29
Ninetales,https://www.phygitals.com/pokemon/38,1,$0.29,$0.29,,,,$0.29
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$0.17,$0.17,,,,Market Price$0.17
Ninetales,https://www.phygitals.com/pokemon/38,1,$0.17,$0.17,,,,$0.17
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$0.15,$0.15,,,,Market Price$0.15
Ninetales,https://www.phygitals.com/pokemon/38,1,$0.15,$0.15,,,,$0.15
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$0.12,$0.12,,,,Market Price$0.12
Ninetales,https://www.phygitals.com/pokemon/38,1,$0.12,$0.12,,,,$0.12
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$0.11,$0.11,,,,Market Price$0.11
Ninetales,https://www.phygitals.com/pokemon/38,1,$0.11,$0.11,,,,$0.11
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$0.10,$0.10,,,,Market Price$0.10
Ninetales,https://www.phygitals.com/pokemon/38,1,$0.10,$0.10,,,,$0.10
Ninetales,https://www.phygitals.com/pokemon/38,1,Market Price$0.08,$0.08,,,,Market Price$0.08
Ninetales,https://www.phygitals.com/pokemon/38,1,$0.08,$0.08,,,,$0.08
Jigglypuff,https://www.phygitals.com/pokemon/39,1,Value,$427,,,,Value$427
Jigglypuff,https://www.phygitals.com/pokemon/39,1,Market Price$220.23,$220.23,,,,Market Price$220.23
Jigglypuff,https://www.phygitals.com/pokemon/39,1,$220.23,$220.23,,,,$220.23
Jigglypuff,https://www.phygitals.com/pokemon/39,1,Market Price$61.27,$61.27,,,,Market Price$61.27
Jigglypuff,https://www.phygitals.com/pokemon/39,1,$61.27,$61.27,,,,$61.27
Jigglypuff,https://www.phygitals.com/pokemon/39,1,Market Price$43.95,$43.95,,,,Market Price$43.95
Jigglypuff,https://www.phygitals.com/pokemon/39,1,$43.95,$43.95,,,,$43.95
Jigglypuff,https://www.phygitals.com/pokemon/39,1,Market Price$27.85,$27.85,,,,Market Price$27.85
Jigglypuff,https://www.phygitals.com/pokemon/39,1,$27.85,$27.85,,,,$27.85
Jigglypuff,https://www.phygitals.com/pokemon/39,1,Market Price$24.93,$24.93,,,,Market Price$24.93
Jigglypuff,https://www.phygitals.com/pokemon/39,1,$24.93,$24.93,,,,$24.93
Jigglypuff,https://www.phygitals.com/pokemon/39,1,Market Price$14.41,$14.41,,,,Market Price$14.41
Jigglypuff,https://www.phygitals.com/pokemon/39,1,$14.41,$14.41,,,,$14.41
Jigglypuff,https://www.phygitals.com/pokemon/39,1,Market Price$9.20,$9.20,,,,Market Price$9.20
Jigglypuff,https://www.phygitals.com/pokemon/39,1,$9.20,$9.20,,,,$9.20
Jigglypuff,https://www.phygitals.com/pokemon/39,1,Market Price$6.79,$6.79,,,,Market Price$6.79
Jigglypuff,https://www.phygitals.com/pokemon/39,1,$6.79,$6.79,,,,$6.79
Jigglypuff,https://www.phygitals.com/pokemon/39,1,Market Price$4.76,$4.76,,,,Market Price$4.76
Jigglypuff,https://www.phygitals.com/pokemon/39,1,$4.76,$4.76,,,,$4.76
Jigglypuff,https://www.phygitals.com/pokemon/39,1,Market Price$3.02,$3.02,,,,Market Price$3.02
